postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority
TR18 2ND,147471,30197,Unsurveyed/Urban,10,Larriggan River,2300.0,Cornwall
BN4 3LS,517400,111500,Cambisols,10,,680.0,Horsham
TW12 1UY,513447,169655,Unsurveyed/Urban,10,River Thames,1000.0,Richmond upon Thames
RG21 7FN,462324,153509,Unsurveyed/Urban,110,River Loddon,1740.0,Basingstoke and Deane
SE4 1QZ,536469,174600,Unsurveyed/Urban,30,Ravensbourne River,1230.0,Lewisham
BR5 1AQ,543670,167007,Unsurveyed/Urban,80,,820.0,Bromley
BH21 1FP,401160,99815,Unsurveyed/Urban,20,River Allen,950.0,Dorset
BH11 8YP,405200,95300,Unsurveyed/Urban,60,,1280.0,"Bournemouth, Christchurch and Poole"
PO38 1QP,456859,77749,Luvisols,50,,3190.0,Isle of Wight
TR3 7DQ,173611,36727,Histosols,130,River Kennall,440.0,Cornwall
TN24 0JA,603308,141972,Unsurveyed/Urban,50,,800.0,Ashford
KT1 1PY,517772,169277,Unsurveyed/Urban,10,River Thames,70.0,Kingston upon Thames
PL25 3HX,203531,52862,Cambisols,50,,360.0,Cornwall
KT13 0WB,507459,164947,Unsurveyed/Urban,20,River Wey,500.0,Elmbridge
GU11 3PR,487225,149516,Unsurveyed/Urban,90,Blackwater River,760.0,Rushmoor
BN21 2QN,559940,100862,Unsurveyed/Urban,20,Lottbridge Sewer,860.0,Eastbourne
BS19 2UN,348277,170156,Cambisols,20,,1040.0,North Somerset
SL5 0WZ,493768,167833,Podsols,70,,830.0,Windsor and Maidenhead
BN17 7AJ,502422,103081,Unsurveyed/Urban,10,River Arun,1330.0,Arun
SE1 3GF,533747,178983,Unsurveyed/Urban,10,Upper Pool,1210.0,Southwark
BS15 1DL,363798,173918,Unsurveyed/Urban,90,River Frome,2650.0,"Bristol, City of"
TN12 0QS,578589,144352,Planosols,20,,1330.0,Maidstone
KT20 5TP,523608,156742,Unsurveyed/Urban,170,,6120.0,Reigate and Banstead
CT2 0BB,617682,160200,Luvisols,10,Great Stour,330.0,Canterbury
BH23 2DA,414868,93474,Unsurveyed/Urban,10,River Stour,730.0,"Bournemouth, Christchurch and Poole"
SP11 6EQ,441426,150876,Gleysols,90,Bourne Rivulet,3350.0,Basingstoke and Deane
BA14 4WB,385428,157571,Unsurveyed/Urban,40,River Biss,330.0,Wiltshire
BS18 7YF,352486,165708,Luvisols,160,Elwell Brook,1910.0,North Somerset
BN9 8BB,541100,101400,Unsurveyed/Urban,40,River Ouse,3330.0,Lewes
BN1 8EG,531253,107761,Unsurveyed/Urban,140,,7640.0,Brighton and Hove
SO2 9BY,443993,111079,Unsurveyed/Urban,20,River Itchen,1820.0,Southampton
OX11 7GL,452785,190006,Gleysols,60,,1990.0,South Oxfordshire
ME20 7DL,571274,159289,Unsurveyed/Urban,10,River Medway,380.0,Tonbridge and Malling
PL6 7AW,252963,64240,Histosols,140,River Meavy,440.0,South Hams
GU15 9AS,486025,159806,Unsurveyed/Urban,60,Blackwater River,420.0,Surrey Heath
BH23 3XB,417514,92992,Unsurveyed/Urban,10,River Mude,770.0,"Bournemouth, Christchurch and Poole"
TQ1 2YA,292200,63300,Unsurveyed/Urban,50,,330.0,Torbay
KT12 4BL,510310,162706,Luvisols,20,River Mole,790.0,Elmbridge
SL5 0PU,495755,168664,Cambisols,40,,110.0,Windsor and Maidenhead
RG7 5DJ,463969,170981,Gleysols,50,River Kennet,890.0,West Berkshire
PO8 0DX,470308,114891,Cambisols,100,,3930.0,East Hampshire
TA11 6JW,348818,128831,Unsurveyed/Urban,40,River Cary,1030.0,South Somerset
BS16 5NB,365937,175907,Unsurveyed/Urban,70,Warmley Brook,1790.0,South Gloucestershire
SN11 9ZQ,399686,171142,Unsurveyed/Urban,70,River Marden,300.0,Wiltshire
SP8 4BX,380342,126960,Unsurveyed/Urban,80,River Stour,220.0,Dorset
TA8 1HU,331072,148646,Gleysols,10,Burnham Rhyne,640.0,Sedgemoor
BN1 2JY,530200,104100,Unsurveyed/Urban,10,River Adur,6730.0,Brighton and Hove
TN15 6YL,556800,157800,Stagnosols,90,,710.0,Sevenoaks
DA18 4DP,548282,179340,Unsurveyed/Urban,10,,1040.0,Bexley
BS34 5RG,359309,181750,Unsurveyed/Urban,80,Henbury Trym,2210.0,South Gloucestershire
TR7 1NF,180714,61754,Unsurveyed/Urban,30,River Gannel,990.0,Cornwall
SW20 9ZP,524321,170180,Unsurveyed/Urban,20,River Wandle,3040.0,Merton
BN1 2AA,530127,104440,Unsurveyed/Urban,20,River Adur,6640.0,Brighton and Hove
BS21 7RZ,340440,171152,Unsurveyed/Urban,20,Land Yeo,2720.0,North Somerset
BN2 5BF,532694,103827,Unsurveyed/Urban,40,River Adur,9240.0,Brighton and Hove
PL10 1QH,242988,52825,Cambisols,20,,750.0,Cornwall
TN37 6ZB,580383,109741,Unsurveyed/Urban,60,,1320.0,Hastings
TW20 0YG,498788,172204,Podsols,80,River Thames,1390.0,Runnymede
RG26 5US,466727,158790,Planosols,60,Bow Brook,750.0,Basingstoke and Deane
SL5 7HD,492435,168748,Luvisols,80,,2350.0,Windsor and Maidenhead
CR0 4QS,530501,164629,Unsurveyed/Urban,50,River Wandle,1340.0,Sutton
SL60 1JR,489271,180741,Luvisols,30,White Brook,1700.0,Windsor and Maidenhead
BR7 5LW,542316,169800,Unsurveyed/Urban,90,Kyd Brook,700.0,Bromley
GU17 7EB,481392,159805,Unsurveyed/Urban,90,Blackwater River,1930.0,Hart
UB7 9PF,506500,179800,Unsurveyed/Urban,30,Grand Union Canal,3130.0,Hillingdon
SO3 4AB,448968,112748,Unsurveyed/Urban,30,,840.0,Eastleigh
OX9 5JH,468745,194351,Luvisols,100,,1100.0,South Oxfordshire
ME17 1DF,586880,152566,Luvisols,90,River Len,770.0,Maidstone
DT6 6JR,342177,92785,Luvisols,30,River Winniford,270.0,Dorset
BS40 5PW,346920,164680,Leptosols,140,Congresbury Yeo,2450.0,North Somerset
TW8 8FF,517201,177417,Unsurveyed/Urban,10,River Brent,130.0,Hounslow
TA8 1HB,331022,149368,Gleysols,10,Burnham Rhyne,290.0,Sedgemoor
BS37 0BF,371389,182380,Unsurveyed/Urban,80,River Frome,370.0,South Gloucestershire
TN40 1HP,574393,107416,Unsurveyed/Urban,20,,2460.0,Rother
SN8 2TN,418620,168993,Unsurveyed/Urban,140,River Kennet,430.0,Wiltshire
OX49 5EU,469763,192643,Luvisols,130,,3020.0,South Oxfordshire
PL2 3WT,250426,53731,Unsurveyed/Urban,10,Pomphlett Lake,270.0,Plymouth
PL4 0NG,248794,54411,Unsurveyed/Urban,10,River Plym,1000.0,Plymouth
PL27 6TN,193345,78598,Leptosols,60,,1100.0,Cornwall
DT3 4NY,361316,82466,Cambisols,40,,800.0,Dorset
SM2 6HH,525091,162963,Unsurveyed/Urban,70,Pyl Brook,4510.0,Sutton
DT10 1YD,378926,114489,Unsurveyed/Urban,60,River Stour,650.0,Dorset
TN23 1YN,601200,142500,Unsurveyed/Urban,40,Great Stour,200.0,Ashford
SN10 5XT,398301,154228,Luvisols,90,,1580.0,Wiltshire
BN17 6GU,503600,103586,Unsurveyed/Urban,10,Black Ditch,1000.0,Arun
BN1 5JY,529863,106866,Unsurveyed/Urban,90,West Arm,7540.0,Brighton and Hove
ME12 1AY,592179,175021,Unsurveyed/Urban,0,West Swale,3990.0,Swale
BN7 1QP,540786,109570,Unsurveyed/Urban,20,The Cockshut,780.0,Lewes
TQ1 1DF,291900,63500,Unsurveyed/Urban,10,,1500.0,Torbay
PL7 2FW,256112,55782,Cambisols,90,,1280.0,Plymouth
BH13 6BY,405491,91494,Unsurveyed/Urban,40,The Bourne,2360.0,"Bournemouth, Christchurch and Poole"
TQ13 7JQ,275490,69648,Cambisols,80,River Ashburn,370.0,Teignbridge
SW11 3TN,526437,175801,Unsurveyed/Urban,10,River Thames,660.0,Wandsworth
BS8 2TT,357187,174534,Unsurveyed/Urban,80,River Avon,1480.0,"Bristol, City of"
SW9 6HJ,531323,176981,Unsurveyed/Urban,10,River Thames,2990.0,Lambeth
CT10 1LL,639620,167787,Unsurveyed/Urban,30,River Stour,7260.0,Thanet
TQ3 1YY,288792,60830,Unsurveyed/Urban,10,,1210.0,Torbay
DT10 1PX,377622,118458,Planosols,90,River Stour,1110.0,Dorset
RH16 9RA,533131,124714,Unsurveyed/Urban,50,Scrase Stream,280.0,Mid Sussex
HA4 4JW,510138,187372,Unsurveyed/Urban,50,Yeading Brook,1190.0,Hillingdon
SE18 2XG,545166,177451,Unsurveyed/Urban,60,,1530.0,Greenwich
DA3 7RS,560101,168712,Leptosols,70,River Darent,4710.0,Sevenoaks
BS11 0HL,353831,177933,Unsurveyed/Urban,10,River Avon,2290.0,"Bristol, City of"
PO14 2RE,455769,102647,Unsurveyed/Urban,10,River Alver,1800.0,Fareham
BN50 8EL,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove
BS29 6LF,338142,160451,Cambisols,20,Old Yeo Rhyne,1100.0,North Somerset
SO2 5QJ,445788,113969,Unsurveyed/Urban,60,,1920.0,Southampton
PL21 0UW,263796,56190,Cambisols,60,River Erme,460.0,South Hams
DA12 5BU,565418,171633,Unsurveyed/Urban,60,,2920.0,Gravesham
TQ3 2QS,288994,61881,Unsurveyed/Urban,20,,300.0,Torbay
RG16 9UD,451857,172360,Planosols,110,,2060.0,West Berkshire
BA12 6YJ,387648,145038,Unsurveyed/Urban,120,The Were,120.0,Wiltshire
SO2 7EG,444554,111894,Unsurveyed/Urban,30,River Itchen,1410.0,Southampton
EX13 7TU,326992,105089,Luvisols,150,,680.0,East Devon
SW1V 1UT,529675,177443,Unsurveyed/Urban,0,River Thames,1490.0,Wandsworth
EX38 7JT,256759,119487,Cambisols,180,,1500.0,Torridge
SO32 1PQ,456253,117380,Leptosols,50,,470.0,Winchester
BN4 4QT,524600,106300,Unsurveyed/Urban,30,West Arm,2480.0,Adur
RH2 0WF,525537,150624,Unsurveyed/Urban,90,Wallace Brook,2310.0,Reigate and Banstead
BA20 1XL,355111,115713,Unsurveyed/Urban,40,,780.0,South Somerset
TN22 3XB,544978,122434,Luvisols,50,Batt's Bridge Stream,1300.0,Wealden
SO14 1NE,442541,112108,Unsurveyed/Urban,10,River Itchen,1200.0,Southampton
ME14 5GQ,577956,156530,Luvisols,70,,240.0,Maidstone
TR20 8SW,145328,31908,Histosols,120,Larriggan River,1210.0,Cornwall
BR1 3DE,540765,168956,Unsurveyed/Urban,50,,1270.0,Bromley
PL1 9FT,250353,53862,Unsurveyed/Urban,10,Pomphlett Lake,130.0,Plymouth
RG12 6UE,488613,169993,Planosols,70,Bull Brook,350.0,Bracknell Forest
PL29 3WZ,207143,66895,Unsurveyed/Urban,100,,370.0,Cornwall
RG7 1BG,471530,166631,Planosols,60,,640.0,Wokingham
BA3 3UY,368190,154121,Luvisols,100,Waterside,400.0,Bath and North East Somerset
RG4 6RB,473205,176521,Unsurveyed/Urban,70,Berry Brook,1360.0,Reading
BN2 9WS,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove
CR0 7NL,536278,166621,Unsurveyed/Urban,60,,1530.0,Croydon
RG28 7ED,446524,149574,Luvisols,100,River Test,1540.0,Basingstoke and Deane
TW18 1TU,505157,170504,Unsurveyed/Urban,20,River Ash,2180.0,Spelthorne
SO19 9SP,443558,110681,Unsurveyed/Urban,0,River Itchen,2150.0,Southampton
RG15 9XR,442556,161140,Planosols,140,,850.0,Basingstoke and Deane
SO3 6WZ,450555,106548,Unsurveyed/Urban,20,,1110.0,Fareham
TW12 2QN,513400,170400,Unsurveyed/Urban,20,Longford River,840.0,Richmond upon Thames
KT22 7ED,516698,157370,Gleysols,40,The Rye,1040.0,Mole Valley
BN21 3LZ,561109,99430,Unsurveyed/Urban,10,,1190.0,Eastbourne
KT15 3QP,503294,160985,Unsurveyed/Urban,30,Basingstoke Canal,2690.0,Woking
BS16 1DJ,362116,176496,Unsurveyed/Urban,20,River Frome,1010.0,"Bristol, City of"
BH18 8HJ,400138,94475,Unsurveyed/Urban,20,,1190.0,"Bournemouth, Christchurch and Poole"
TA21 8QY,314057,120797,Unsurveyed/Urban,70,,1430.0,Somerset West and Taunton
RG29 1ZW,472784,153937,Gleysols,80,River Whitewater,1280.0,Hart
ME17 4HZ,577495,150847,Luvisols,100,,2460.0,Maidstone
KT3 3PJ,520900,168100,Unsurveyed/Urban,20,Hogsmill River,1760.0,Kingston upon Thames
TA18 7QB,346776,113102,Leptosols,60,Chinnock Brook,890.0,South Somerset
ME12 9BA,592212,174925,Unsurveyed/Urban,0,West Swale,3910.0,Swale
TR11 2RQ,180006,32228,Unsurveyed/Urban,40,,370.0,Cornwall
KT18 5JH,521252,160132,Unsurveyed/Urban,60,,2020.0,Epsom and Ewell
SE3 7QG,539579,177318,Unsurveyed/Urban,40,River Thames,2270.0,Greenwich
BN12 6AE,511058,103506,Unsurveyed/Urban,10,Ferring Rife,1190.0,Worthing
SW17 9HN,527836,170784,Unsurveyed/Urban,20,River Wandle,2570.0,Wandsworth
RH4 3YR,516691,149548,Unsurveyed/Urban,60,Pipp Brook,770.0,Mole Valley
EX38 9AS,249582,119166,Histosols,100,River Torridge,680.0,Torridge
RG21 3AQ,464150,151138,Unsurveyed/Urban,90,River Loddon,1270.0,Basingstoke and Deane
SO32 2UB,456350,115054,Stagnosols,40,,1070.0,Winchester
ME16 9AN,573481,154989,Unsurveyed/Urban,70,River Medway,1180.0,Maidstone
SO5 4JX,445549,120192,Unsurveyed/Urban,20,The Itchen Navigation,580.0,Eastleigh
SP8 5RY,379500,121500,Leptosols,90,River Stour,1890.0,Dorset
RH19 3RY,542368,136734,Luvisols,120,,1370.0,Mid Sussex
PL4 8WA,248376,55228,Unsurveyed/Urban,60,River Plym,1910.0,Plymouth
GU52 6QJ,480261,152473,Unsurveyed/Urban,80,Basingstoke Canal,2240.0,Hart
BH21 6RX,409049,105500,Podsols,20,,170.0,Dorset
BA11 4YP,376414,147165,Cambisols,90,,580.0,Mendip
TN4 0BA,558317,141929,Unsurveyed/Urban,120,,940.0,Tunbridge Wells
RG23 8DL,461289,153374,Unsurveyed/Urban,120,River Loddon,2500.0,Basingstoke and Deane
RG11 3BD,482823,166531,Luvisols,60,,300.0,Wokingham
PO20 6TP,492447,104937,Gleysols,10,Aldingbourne Rife,480.0,Arun
PO20 1WF,487395,102149,Gleysols,10,Chichester and Arundel Canal,240.0,Chichester
RG3 6UX,466100,176100,Unsurveyed/Urban,60,River Thames,1070.0,West Berkshire
BS17 2BS,366367,181727,Stagnosols,50,River Frome,590.0,South Gloucestershire
OX9 3HS,471202,205413,Unsurveyed/Urban,70,Cuttle Brook,1010.0,South Oxfordshire
BH21 6FP,407454,105743,Podsols,30,,2010.0,Dorset
BS8 1LT,357747,173609,Unsurveyed/Urban,60,,960.0,"Bristol, City of"
GU14 6FW,486637,153626,Unsurveyed/Urban,80,,940.0,Rushmoor
CR2 8JF,536131,162853,Unsurveyed/Urban,120,The Beck,3870.0,Croydon
CT9 2DT,636275,171253,Unsurveyed/Urban,20,Brooksend Stream,8710.0,Thanet
RG1 8XG,471321,174026,Unsurveyed/Urban,40,River Thames,540.0,Reading
RG21 1SH,463428,152009,Unsurveyed/Urban,90,River Loddon,240.0,Basingstoke and Deane
TA20 9AW,332407,108591,Unsurveyed/Urban,100,,1780.0,South Somerset
DA17 5JS,549114,178022,Unsurveyed/Urban,50,,1880.0,Bexley
GU51 5SL,480507,153764,Unsurveyed/Urban,80,Basingstoke Canal,1810.0,Hart
TQ9 7YD,280352,60985,Cambisols,10,River Dart,120.0,South Hams
BS99 1BP,360204,173429,Unsurveyed/Urban,20,River Frome,820.0,"Bristol, City of"
BN20 8ST,558528,100099,Unsurveyed/Urban,80,,2020.0,Eastbourne
TW19 5PY,502273,171587,Unsurveyed/Urban,20,,840.0,Runnymede
RG7 4YR,470135,173949,Unsurveyed/Urban,40,,1640.0,Reading
PO14 2DP,455406,103420,Unsurveyed/Urban,10,,1210.0,Fareham
GU22 8PS,503211,159795,Unsurveyed/Urban,40,Basingstoke Canal,2240.0,Woking
PO16 0NH,457921,106024,Unsurveyed/Urban,10,Heavy Reach,1690.0,Fareham
BS15 2UW,366067,173550,Unsurveyed/Urban,60,Warmley Brook,790.0,South Gloucestershire
KT24 5DP,509700,155700,Planosols,50,,260.0,Guildford
GU19 5QN,491360,162470,Planosols,70,Windle Brook,920.0,Surrey Heath
SO5 3YZ,442864,120191,Unsurveyed/Urban,30,,280.0,Eastleigh
EX6 7RY,288601,91446,Cambisols,100,,170.0,Teignbridge
EX38 7DS,250600,119700,Cambisols,100,Common Lake,1470.0,Torridge
TR1 9AS,182961,43918,Cambisols,10,Truro River,220.0,Cornwall
RG11 9UR,479328,168830,Planosols,60,Emm Brook,910.0,Wokingham
EX23 8ED,221017,106411,Cambisols,20,Bude Canal,910.0,Cornwall
SO30 3HT,445751,115348,Planosols,20,River Itchen,570.0,Eastleigh
GU14 9RS,485237,155996,Unsurveyed/Urban,70,Cove Brook,450.0,Rushmoor
TN1 2LF,559200,140300,Unsurveyed/Urban,100,,1570.0,Tunbridge Wells
PO19 8DH,485939,104341,Unsurveyed/Urban,10,River Lavant,480.0,Chichester
GU9 8BQ,484676,146520,Unsurveyed/Urban,80,River Wey,340.0,Waverley
SW14 8JU,520623,175268,Unsurveyed/Urban,10,Beverley Brook,1640.0,Richmond upon Thames
RG18 9SW,449974,172662,Planosols,110,,750.0,West Berkshire
EX4 1JB,290771,91798,Unsurveyed/Urban,10,Alphin Brook,1070.0,Exeter
GU8 4FJ,497458,136598,Planosols,60,,270.0,Waverley
SE21 8SS,532722,172915,Unsurveyed/Urban,40,Pool River,4310.0,Southwark
ME12 1SB,591000,175300,Unsurveyed/Urban,0,River Medway,1140.0,Swale
PO9 2FJ,472972,107633,Luvisols,50,,940.0,Havant
RG24 0SH,464868,153354,Unsurveyed/Urban,90,River Loddon,890.0,Basingstoke and Deane
RG40 3AY,482637,165670,Podsols,70,,650.0,Wokingham
SP2 2DB,418144,121497,Luvisols,40,River Avon,250.0,Wiltshire
GU14 9LB,484720,157293,Leptosols,70,Hawley Lake Stream,280.0,Rushmoor
SE10 0RR,540259,178445,Unsurveyed/Urban,10,Woolwich Reach,3030.0,Greenwich
TQ9 7YW,278272,54228,Cambisols,100,Boreston Brook,560.0,South Hams
DT9 5NT,364254,114554,Cambisols,130,,970.0,Dorset
TA2 6NT,319900,126813,Luvisols,30,Back Stream,1270.0,Somerset West and Taunton
SW19 5JA,524010,172190,Unsurveyed/Urban,40,,1440.0,Merton
BA3 6PE,380657,154017,Stagnosols,70,River Frome,770.0,Mendip
SE10 0PA,539343,179076,Unsurveyed/Urban,0,Woolwich Reach,3510.0,Greenwich
PO1 1DQ,464100,100400,Unsurveyed/Urban,10,,1690.0,Portsmouth
SW1P 1JL,529548,177433,Unsurveyed/Urban,0,River Thames,1430.0,Wandsworth
KT2 6RZ,518754,169553,Unsurveyed/Urban,10,Hogsmill River,1130.0,Kingston upon Thames
SO1 7FG,441792,116393,Unsurveyed/Urban,70,,870.0,Southampton
RH12 4EE,519019,131964,Unsurveyed/Urban,70,,1260.0,Horsham
BN99 8JT,517672,104182,Unsurveyed/Urban,10,,990.0,Adur
BH20 4NX,392390,87355,Luvisols,10,River Frome,490.0,Dorset
BN1 5JZ,531040,104624,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove
SN9 6EY,411614,156133,Cambisols,100,River Avon,360.0,Wiltshire
CT9 1NS,635576,170794,Unsurveyed/Urban,10,Brooksend Stream,7910.0,Thanet
SW14 9BS,520531,175904,Unsurveyed/Urban,0,River Thames,920.0,Richmond upon Thames
OX9 6DU,463300,190800,Cambisols,60,,1250.0,South Oxfordshire
GU31 4EL,475769,123284,Luvisols,60,Tilmore Brook,310.0,East Hampshire
KT19 9LL,519879,164357,Unsurveyed/Urban,30,,1490.0,Epsom and Ewell
SL4 3SS,496615,175927,Unsurveyed/Urban,20,Bourne Ditch,420.0,Windsor and Maidenhead
ME13 0JD,594701,152903,Luvisols,170,,4740.0,Maidstone
SM5 4WT,528685,163962,Unsurveyed/Urban,60,,1090.0,Sutton
PO30 1HT,449925,88549,Luvisols,20,Lukely Brook,720.0,Isle of Wight
KT8 2EY,512944,167989,Unsurveyed/Urban,10,River Thames,1290.0,Elmbridge
BN5 9WR,521098,116018,Luvisols,30,,920.0,Horsham
TN14 6ZX,550149,152903,Luvisols,200,,1280.0,Sevenoaks
SE15 3QA,535050,175571,Unsurveyed/Urban,30,Ravensbourne River,2950.0,Southwark
KT13 0PD,508605,163685,Unsurveyed/Urban,40,River Mole,3320.0,Elmbridge
TN33 9JX,570241,112726,Luvisols,70,Moorhall Stream,1880.0,Wealden
SN15 3EX,392099,173298,Unsurveyed/Urban,50,River Avon,680.0,Wiltshire
SW20 8ZP,524334,170172,Unsurveyed/Urban,20,River Wandle,3040.0,Merton
KT23 3JU,513210,155341,Unsurveyed/Urban,50,,1410.0,Mole Valley
PL18 9AT,241550,71839,Podsols,190,River Tamar,1380.0,Cornwall
GU21 6NH,499859,158530,Unsurveyed/Urban,30,Basingstoke Canal,1550.0,Woking
CT21 4EW,612220,135497,Gleysols,90,,730.0,Folkestone and Hythe
KT3 5EG,520700,167700,Unsurveyed/Urban,20,Hogsmill River,1340.0,Kingston upon Thames
PL18 9FD,241480,70884,Stagnosols,200,,1710.0,Cornwall
ME3 7TY,574500,174636,Luvisols,20,,1730.0,Medway
RG13 1AT,447000,167600,Unsurveyed/Urban,80,River Kennet,620.0,West Berkshire
CR3 6RJ,534527,154669,Unsurveyed/Urban,150,,2730.0,Tandridge
DT4 0UE,367569,79098,Unsurveyed/Urban,10,River Wey,440.0,Dorset
GU21 1QJ,498185,157876,Unsurveyed/Urban,50,Basingstoke Canal,280.0,Woking
BR1 2SY,542034,169870,Unsurveyed/Urban,80,Kyd Brook,990.0,Bromley
BS3 4AE,358404,171459,Unsurveyed/Urban,10,The Malago,510.0,"Bristol, City of"
UB10 8PH,508428,185591,Unsurveyed/Urban,40,,470.0,Hillingdon
RH13 0TF,512270,128751,Planosols,80,River Adur,2820.0,Horsham
TN12 0HG,577448,141555,Planosols,30,,1340.0,Maidstone
RG12 7NQ,486723,166889,Unsurveyed/Urban,80,,310.0,Bracknell Forest
DT10 1DE,378767,114060,Unsurveyed/Urban,60,River Stour,670.0,Dorset
TN25 6DT,611946,140263,Stagnosols,90,,750.0,Folkestone and Hythe
SO3 2ES,450948,113157,Unsurveyed/Urban,10,Pudbrook Lake,290.0,Eastleigh
EX20 1WZ,258745,95033,Cambisols,160,West Okement River,1040.0,West Devon
GU24 8AB,497258,161827,Gleysols,30,Mill Bourne,770.0,Surrey Heath
EX8 4HD,302400,82478,Luvisols,40,Withycombe Brook,710.0,East Devon
BH21 7RN,406148,101450,Podsols,20,,910.0,Dorset
SE10 0WY,539968,179361,Unsurveyed/Urban,0,Woolwich Reach,2830.0,Greenwich
TQ5 5BP,292285,56061,Unsurveyed/Urban,10,,3120.0,Torbay
SW18 5XY,525769,173689,Unsurveyed/Urban,10,River Wandle,1070.0,Wandsworth
PO12 4BA,460116,102151,Unsurveyed/Urban,10,Fareham Lake,1130.0,Gosport
BS22 7QW,336796,163336,Gleysols,10,River Banwell,1310.0,North Somerset
SP4 9RD,414555,148751,Leptosols,90,River Avon,420.0,Wiltshire
ME10 1UD,589278,164336,Arenosols,20,,3010.0,Swale
TQ12 5NR,285584,68962,Cambisols,40,,650.0,Teignbridge
BH20 9BJ,392582,88553,Histosols,10,,1350.0,Dorset
GU12 4QN,487978,150448,Unsurveyed/Urban,70,Blackwater River,780.0,Rushmoor
CR2 6BA,532395,163256,Unsurveyed/Urban,60,River Wandle,3680.0,Croydon
HA4 7FA,510122,187381,Unsurveyed/Urban,50,Yeading Brook,1210.0,Hillingdon
TR1 3TS,181924,45184,Unsurveyed/Urban,20,River Kenwyn,210.0,Cornwall
UB3 4PR,509842,178944,Unsurveyed/Urban,30,Grand Union Canal,840.0,Hillingdon
BS18 4LE,364939,164417,Stagnosols,40,Bathford Brook,440.0,Bath and North East Somerset
SP2 2TJ,414736,130355,Unsurveyed/Urban,50,River Avon,980.0,Wiltshire
SO45 5DZ,441683,107290,Unsurveyed/Urban,20,,1090.0,New Forest
SE1 7JS,530577,178802,Unsurveyed/Urban,10,River Thames,1700.0,Lambeth
SO19 7BR,445073,112539,Unsurveyed/Urban,40,River Itchen,1600.0,Southampton
SO40 7BW,433964,111050,Planosols,20,,460.0,New Forest
BN25 1DH,548118,99111,Unsurveyed/Urban,10,Cuckmere River,3670.0,Lewes
RH1 3JZ,529626,153179,Unsurveyed/Urban,100,,1260.0,Reigate and Banstead
CT4 6WA,615886,158470,Unsurveyed/Urban,20,Great Stour,550.0,Canterbury
DA1 9NH,553654,174061,Unsurveyed/Urban,20,River Darent,1390.0,Dartford
BA20 2QB,355400,116300,Unsurveyed/Urban,60,,930.0,South Somerset
SE13 7AH,537607,174985,Unsurveyed/Urban,20,Ravensbourne River,1010.0,Lewisham
SE10 8FU,537588,176949,Unsurveyed/Urban,10,Ravensbourne River,540.0,Greenwich
KT16 9LN,503835,166258,Unsurveyed/Urban,20,,720.0,Runnymede
RG24 9QZ,461836,154237,Unsurveyed/Urban,120,Wey Brook,2370.0,Basingstoke and Deane
RG12 6BP,488806,171505,Planosols,60,The Cut,500.0,Bracknell Forest
TQ1 4UA,291094,65569,Unsurveyed/Urban,50,,790.0,Torbay
BN12 4LS,511526,102433,Unsurveyed/Urban,10,Ferring Rife,1480.0,Worthing
SP10 1NG,436513,145656,Unsurveyed/Urban,60,River Anton,630.0,Test Valley
CR2 2HP,531300,160900,Unsurveyed/Urban,100,River Wandle,4880.0,Croydon
ME15 0AG,575898,151877,Luvisols,70,,230.0,Maidstone
PL23 1NE,214538,53258,Cambisols,90,,660.0,Cornwall
SP5 2EP,426228,120159,Planosols,30,,780.0,Wiltshire
PO5 1PN,464801,99376,Unsurveyed/Urban,10,,2540.0,Portsmouth
PL6 7BD,250385,62455,Histosols,150,,1290.0,South Hams
SO32 2QJ,457314,116861,Leptosols,50,,990.0,Winchester
CR2 9AE,534313,161167,Unsurveyed/Urban,160,The Beck,6210.0,Croydon
PO32 6QG,450862,95661,Luvisols,40,River Medina,890.0,Isle of Wight
BS16 5EZ,364094,176101,Unsurveyed/Urban,70,River Frome,2430.0,"Bristol, City of"
ME1 1YL,574355,167781,Unsurveyed/Urban,20,Tower Reach,1050.0,Medway
BA1 6JD,375377,166285,Unsurveyed/Urban,100,Lam Brook,1670.0,Bath and North East Somerset
SO31 4HA,448361,106786,Unsurveyed/Urban,10,River Hamble,410.0,Eastleigh
TN40 2WG,574224,107458,Unsurveyed/Urban,10,,2580.0,Rother
GU2 5NS,498954,149503,Unsurveyed/Urban,50,River Wey,640.0,Guildford
ME17 2PW,589970,152265,Cambisols,120,Great Stour,1640.0,Maidstone
TW11 0UJ,515423,171018,Unsurveyed/Urban,10,Longford River,1370.0,Richmond upon Thames
TN16 2BS,541346,157252,Unsurveyed/Urban,210,,3110.0,Tandridge
BS9 1QE,355874,175162,Unsurveyed/Urban,70,River Avon,970.0,"Bristol, City of"
PO6 1QP,467816,105644,Unsurveyed/Urban,10,,1380.0,Portsmouth
BS22 0JJ,335738,162787,Gleysols,10,,1470.0,North Somerset
CT19 6EF,623292,136931,Unsurveyed/Urban,40,Pent Stream,730.0,Folkestone and Hythe
TW11 1DP,515987,171138,Unsurveyed/Urban,10,River Thames,850.0,Richmond upon Thames
SO14 5QF,443613,112692,Unsurveyed/Urban,0,River Itchen,180.0,Southampton
